Model,Repetition,test_position,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
RF,1,1519,-0.012463225123847224,0.01986461158232373,-0.00771040520021927,-0.029699356581976418,0.0017169235915318382,-0.002871612131903305,-0.003171687213067429,0.00040856207604861083,0.006692095097818509,-0.006603981050388654,-0.006725581479776963,-0.008177750175399297,-0.0054600021625515185,-0.004846420666273161,0.01589040671582609,-0.001185644981064513,-0.0016908521834858449,-0.0020935407836986998,-0.002838372165594194,0.0006967038809204951,-0.004892459350641616
RF,1,1527,0.03927532443817697,-0.0025641073718642815,0.014129812807911434,-0.012454285340536443,0.0032441883933081073,0.004454740399224875,0.002379811624252284,-0.0010441503350708103,0.008988319042193495,-0.003010468203008543,0.01623068538480794,-0.006381109120597727,-0.01423743810966954,-0.003714546101368512,0.019473951476512638,-0.0005450942073912301,-0.0016921743378674136,0.008466623241793059,0.0017296437953915245,-0.01159502831785403,0.002951718391696545
RF,1,1530,0.06780352716721211,-0.006431945949076692,-0.004648231264629885,0.03653482794423667,-0.0007153328294904782,-0.001375321283925075,-0.003946617827810428,0.00030918824781252854,0.013395243231396705,-0.002064388791267788,0.0032192017623363257,-0.001687917982550289,0.007097473481417182,0.024079977095738912,-0.023828130236962862,0.0021722370128026114,-0.008874519206649438,0.009648040591729341,-0.014444083014530236,-0.0005667574848155255,-0.004078407543158846
RF,1,1531,0.09059859705047855,0.024006463609514698,-0.020643458273922874,0.04075469172963466,0.0065038150932484485,0.01570595912867759,0.0029027918384451823,0.004126919336162871,0.0323071254254819,0.017901873353625888,0.019097298847879786,0.00912659894786657,0.016939682016996756,0.023038554489051535,0.02712105477420309,0.0026724456912648976,0.02153559585098435,0.02196598319499657,0.018594998045454076,0.0060931320674271205,0.025162102633231882
RF,1,1539,0.05213019983176423,-0.007781030096827521,-0.010663256395459939,0.02854910530955209,0.0009659942791547849,0.0014527319163934748,-0.01374249740415479,-0.007259674478720228,0.007995622882055358,-0.0028039567455257954,0.00840840489199536,-0.010705831479099289,0.0039809808909319596,0.002062201111381796,0.029003465228088457,0.0002281904436614468,-0.001531700501112141,0.00788199138150901,0.01832050422838421,0.0006689602611550071,-0.008197479080123457
RF,1,1540,-0.039566190748301436,-0.014481130720372448,-0.008165948353240537,0.024917607952563686,-0.00010846741294699313,-0.004326056762289454,-0.01833082287354614,-0.011932662256843968,-0.001496074709283164,-0.0072897885820873394,0.005515535496431312,-0.009514744479518526,-0.008135070267971969,-0.005617144683553761,-0.05506593895390381,-0.0009600238177949904,-0.006020930488536465,-0.006290805945541536,-0.007374320069059195,-0.005544951085383332,-0.01116237654720578
RF,1,1543,0.021377751387462923,0.0018686568009707116,0.007394044372569794,-0.01250278616645005,0.004936512643071609,0.0023844254571662306,0.00039761366235353536,0.008413314397333237,0.013052991403702663,0.0016176647768048724,0.0010676431061040147,0.004982828755204878,-0.006176921779440931,0.011466861221297222,0.015239657781367554,0.005184811830631588,-0.006015499054296924,0.00479209537669476,-7.800013409763551e-05,0.0036703529820880476,-0.009195500170685022
RF,1,1544,-0.021170116793136344,-0.01451413142002707,-0.009938775637978665,-0.0724471436392173,-0.007483724764739748,-0.008899053950698033,-0.0014620923180407885,-0.0021025974387998757,2.59602038823914e-06,-0.0005812059207403309,-0.0036695193713546814,0.00042475857278418517,-0.006266606480741927,0.0005400395232499023,-0.024314497383544166,-0.005774305405925589,-0.0048259945546215025,-0.00023453131904886958,-0.009387960623220693,0.007532976023404672,-0.01589121320945594
RF,1,1552,0.06648725440161442,0.01650677794551143,0.04226218480830113,0.03310463900553799,-0.0038545355254807133,0.0034078944831671264,-0.024459901607020242,-0.015073895332171502,0.02077680926802259,-0.0035205768680080496,0.00732899610946319,-0.009627498309233288,0.0035798963844557363,0.007722595805979893,0.0020717070588951005,0.006087933544924908,0.015043763098642273,0.007120568155145577,0.0053198075584143115,-0.01482919667075663,0.012776458614796126
RF,1,1555,0.04130640283099751,-0.014863512983930604,-0.019656689075808344,0.03305704288313251,0.002376762503467944,-0.004887000438397706,-0.015273702134811344,-0.005902232797211866,0.034751567651472186,-0.006952416842358673,0.005087165353327947,-0.01445561489322074,-0.006691599120079559,-0.002169122937038992,0.027156957535846828,0.0005152865223294611,0.0012792140741936463,0.006776050722702678,0.006613814767045198,-0.025183249446423018,-0.009253051383453226
RF,1,1556,0.02514594283569352,-0.005879876810777773,-0.010363680252861513,-0.02741161334484957,-0.0012915203740251969,0.001880478149992655,-0.004669377886179973,-0.0013115631999150424,-0.0008089202104957848,0.009045292075024065,0.009446854359881627,0.007608743330457628,0.007921456789143235,4.2527356986852285e-05,0.02038095762137054,-0.0010858096092101733,0.010304469478985539,0.0002523886097048944,-0.004780544656638384,0.0035111377570564172,0.001202365382582684
RF,1,1561,-0.05608222262005853,0.007730632145602669,-0.006500454952589365,-0.02266634620526986,-0.00640618503723573,-0.004287756273873242,0.0008826686007014928,0.004524281102503664,-0.011841493739539785,-0.00160007301694435,-0.010410101700087325,-0.0022643900553184436,0.0017326884535403054,-0.0009265576523557684,-0.036771438707469885,-0.0010058790458845124,-0.012106536258391429,-0.005870178348418449,-0.005594883033343052,0.0015033214584492783,-0.010424892618625564
RF,1,1565,-0.0595375904061612,-0.010547150780387255,-0.007450009870039906,-0.07577379554774324,-0.003524435129219512,-0.007836458927419443,0.004344616691049339,-0.003545103024331979,-0.026349064950307907,-0.003303580042740748,-0.01717014053984471,-0.0025435021924575096,-0.001738796977611088,-0.0006127944251369399,-0.020825013959161823,-0.002197301089406665,-0.0034036788723972224,-0.026230178381096748,0.00187897505819393,-0.007627532732159495,-0.010233107021416004
RF,1,1573,0.055088742749891256,-0.011513094486168426,0.01447202484395291,0.027503259804855417,-0.008358444343380213,0.0013877530627235046,0.001042999068537256,-0.0026273762036421997,0.021008354268926013,0.007261641200562394,0.015842514567489304,0.003393347916763929,0.00956324842220596,0.003707385875523528,0.018659687480548682,0.0007548419245154037,0.0026153941323809704,0.01308000541445665,0.008406299421240248,-0.00860795008361805,0.007299924787048724
RF,1,1587,-0.026678699636818806,-0.02424116602563686,-0.009983654330522996,0.029206941618086832,-0.006418057342216343,-0.00695312014832723,-0.010502675827264057,-0.011482960380136546,-0.002631073864168627,-0.008827657019429011,-0.005839950827700022,-0.008450391166937833,-0.00774278272402114,-0.006854751210209997,-0.06861527985507053,-0.0008909992643407349,-0.007046304037614277,-0.006198271399249222,-0.01494307463010415,-0.005974357992215005,-0.007828444530541106
RF,1,1588,0.030821602034823172,-0.009589722518730923,-0.006930189734591749,0.04311736418591664,-0.0011031176181518277,-0.005057906438275666,-0.00016314309608873146,0.002823632749536955,0.007968955291684666,-0.002185117775430001,-0.0019367617597536935,-0.0037153848554368095,0.004024300577422366,0.004210602426350363,0.008627194738565009,-0.0001338698429503893,-0.007789831858415823,0.004120889766679739,-0.008482628235113055,-0.0001278695247452788,-0.0028408352760556
RF,1,1593,0.010971315576038023,-0.008883839534699973,-0.009080258767497754,-0.025196602808078977,-0.001725827116555365,-0.008224964537267567,-0.010073607341004731,-0.01475260943735492,-0.0007820131944731657,-0.00410664768716714,-0.0034622618464459267,-0.00895571442153198,-0.005791021985195357,-0.000646610360091131,0.018898625492450093,-0.0014432509190010023,-0.004737472036442227,-0.0020932435204684906,-0.010403027943690404,0.0018035687555482127,-0.003817863596103166
RF,1,1600,0.05835593530701985,0.00035418394203247773,0.02565977571202609,0.04040407042923249,-0.0004218181707857127,0.008584064725463919,0.015185412533622298,-0.0026511837783519355,0.006730346883232699,0.007634575971250399,0.016932254716595735,0.005477826076638621,0.008312009904396688,-0.0030699360677886034,0.019159265285084503,0.00041189728819404083,0.0016933544215805797,0.0018507554423868556,0.00980402955816345,0.0007625454292079325,0.00764559756600704
RF,1,1610,0.013263789811148854,0.009767152368703479,-0.00964094786155215,-0.016144004102004603,-0.008792755680753857,0.0013271722904497096,-0.0016012682355511744,-0.0031762872420793543,0.011113717659769975,0.004208206514761912,0.007718575637316576,0.002286914246305969,0.0040835502804856105,-0.005969537633468462,-0.03029970454825673,0.0014142318977803825,-0.018639488929586036,0.0035280172741599357,0.0024928267748984467,-0.01418167311241973,-0.006489281235087674
RF,1,1611,-0.06857113887366395,0.005567357742907291,-0.006384288262311628,-0.05408835635652651,-0.009614830126102519,-0.00030218133668824976,0.013826542834623866,0.014660248918187903,-0.015429142874004497,0.0072005593737250705,-0.009934701685241833,0.003586784836688679,0.006278032974338856,0.002798585417893662,-0.027351885753734137,-0.0015858242151944068,-0.010034223916949258,-0.009494488422258342,9.045867761159343e-05,-0.0032250737702553068,0.0075634747050776245
RF,1,1618,0.05029577633308392,0.026784978090340132,-0.014046743524824592,-0.0090790830918138,-0.001465895655341427,0.01622992843866996,0.003972724637665123,-0.00567773042443406,0.031519673622826476,-0.001258906722043207,0.014979377861407102,0.004677476703832042,0.006434436095089211,0.010697756150765087,0.0027373167470381076,-0.000884862148332104,0.005665266169906715,0.02388353326563987,0.021963594443374035,-0.009800058585691431,0.017755813839441997
RF,1,1619,-0.0482292655955618,0.017441024765696228,-0.004285127538830124,-0.009072320728038222,0.0037981890846813826,0.008350012109304998,0.010807058539481319,0.0025503527200316967,0.01042206101937026,0.0033870333975346513,0.0001469609631737967,0.00808730953686606,0.004882025520102786,-0.003196367783057781,-0.0074657195753684395,-0.0007252894799057685,0.00833150081059955,0.0093824598349633,-0.011522120901965423,0.005957092698268412,-0.004153590920862485
RF,1,1627,0.10366970756119016,0.018475785939519655,0.018867075956795674,0.033357647431039084,0.006855053951619752,0.0037183566410425328,0.008139438733734324,0.004914695902822643,0.01861799192646288,0.010464876825620308,0.012426929929541046,0.0012636174070446771,0.009582198082258629,0.015516185177957595,0.010578054043645153,0.010395011337280949,0.015434291427320375,0.01801033634725968,0.019968397958549815,-0.0036914754371022694,0.018039105190646013
RF,1,1641,-0.014299007063679028,0.009592679492633068,-0.0086566638190547,-0.045204727765953974,0.016029623679183872,7.225221871749454e-05,-0.005826944624457156,0.023587378384825115,-0.018818612490132124,0.00456220619003858,-0.003764058524619571,0.010369163338547623,0.005388875660605947,0.0007180364175511045,-0.022999652758303454,-0.00047733100176969854,-0.0033771140269993794,-0.01561232371926792,0.01273313165060216,-0.007161176172012773,-0.005791319092956541
RF,1,1642,-0.04453133759194088,-0.022473886374875747,-0.009953360584474921,0.029567747830159304,-0.007565394064836255,-0.0046812811852112194,-0.001808019285898439,0.0020135214177236095,-0.0023828890224049815,-0.009168926608156767,-0.004474700606854754,-0.0067651683886697355,-0.00783464398524103,-0.00720220023183515,-0.06659912293404034,-0.0012797363245476846,-0.0048115945587733225,0.0027702031407000048,-0.01048438996869379,-0.005639747683195537,0.0010601247838195604
RF,1,1644,0.034527970804339815,-0.009488786878266637,-0.016987893633436783,0.019046985773218523,-0.004791289599239122,-0.008282244529440277,-0.012029598847075818,-0.012264924112408551,-0.0015324033488245447,-0.01372814632691302,0.007571383895165127,-0.016120747770481784,-0.005159376207974447,0.0016009078075123284,0.025380914379436063,-3.426675252740097e-06,0.006292505040178185,-0.0005980243130451867,-0.0030435278447893664,-0.014650032041394638,-0.005151088528107551
RF,1,1657,-0.04968947596997651,-0.017604376273171452,-0.005740147746422793,-0.062446743014568255,-0.005215955495910691,0.0005999172431786804,0.02885650395158251,0.024904648876712086,-0.006901629827898432,-0.002174763229271832,-0.007193735150394076,-0.003226895006994823,-0.010544678681875723,-0.0021683503369683875,-0.03567638379902632,-0.005435872009923059,-0.01784436666115198,0.0006192544636968478,-0.013507812230584478,0.002877906501514076,-0.01597030561020915
RF,1,1662,-0.04610418072942423,-0.017193648408419904,-0.0019532980280354195,-0.005449437825229779,-0.004013109969344626,-0.003919372120253684,-0.016574238131207154,-0.01065048041202715,0.0037330705408527365,-0.010206378431574877,-0.0042274809133618875,-0.007195047111955546,-0.007150225167615076,-0.004460026712116587,-0.006173041378511641,-0.0014532061204351977,-0.005861373990233005,0.005554935279277516,-0.012432163656706621,-9.048889376060743e-05,-0.0014352448986761602
RF,1,1667,0.039748373356416525,0.018871293560496268,0.02740510523684975,0.012321312727446241,-0.009418426239066732,-0.008083581454687589,-0.030175517486703995,-0.025917717929036996,-0.0025516493853032785,-0.013974348171898895,0.0004489424747555404,-0.01712496382188263,0.004062318154493454,-0.001021138508283741,0.005611045622042497,-0.0009610908253392836,-0.0011278026549882724,-0.005543712228683546,-0.0031414041167616346,-0.019241051892335433,0.005946768493051024
RF,1,1676,-0.049656419911183323,-0.019118185612720426,-0.0077568559513615295,0.040731138474975524,0.013569166462980462,0.0005819647786631777,0.007282038643458293,0.017479254549979402,-0.009881371174313784,-0.0007767242919126716,-0.0033651533750116867,0.00585476524670014,0.005827731502206746,0.0005875357219244392,-0.02114273447138288,-0.0007381665084392352,-0.0050014205970163065,-0.00804602937258693,0.012018245095933083,-0.0013225770580874042,-0.01995956334978146
RF,1,1682,-0.01227935334294557,0.008799418533212701,-0.008008694440237036,-0.027768534031512786,0.0010197208502165723,0.0007800984088194696,0.0006656033849209564,0.005513997014894301,0.01361225243331262,0.0024035506841704546,0.0021069121236126876,0.005325085476810046,-0.0038579568552458456,-0.00294833673863252,0.02910893804104347,-0.0004935898263238414,-0.0032253322797765804,0.0009914931745413468,0.0027718544754571895,0.005434677870285327,-0.004802746919708056
RF,1,1691,0.001215185995912975,-0.00872533452829714,-0.019092504869015557,0.01191791928276558,-0.0013225337680600547,-0.0007022652843915011,-0.01107446855863543,0.0006116943390256324,-0.0016086779732916057,-0.0006696261148476879,-0.001887760384273065,0.00035376865834109596,0.010967258765230952,-0.005106424145049004,0.0107673367910256,0.0002505745547614424,0.011606836228021961,-3.367205001467255e-05,-0.0020063187475847146,0.0007377560203150324,0.0054715597592689845
RF,1,1701,-0.027636040489182393,-0.01494941241837381,-0.006322981935192047,-0.016206989308598166,-0.008473612791843834,-0.008582147032471425,-0.0182537583465853,-0.014178493183256364,-0.020443011966281687,-0.003553729427363805,-0.009875370515463828,-0.0052571713517465925,-0.005219470716923382,-0.0037279419884140453,-0.007816489234577943,-0.0019816792289566367,-0.0038150300140927127,-0.009077207766101764,-0.01660254749042167,0.00759138942843208,-0.019791424429438962
RF,1,1709,-0.05272003901726038,0.018285007234830175,-0.00554028072009828,-0.002252234726437905,-0.0005821943561900866,0.010742906703010249,0.010205107547420482,0.007697722492151229,0.005216838657191829,0.003281597733253534,-0.002197448519811189,0.007047835084066918,0.0033971201056644416,-0.0049399403897098185,-0.036819896827330466,-0.0007424407113899178,0.005527432336471065,0.005778379341267907,0.004367581750166778,0.0037232409018446333,-0.005031178742584643
RF,1,1712,-0.04150457698920093,-0.025079358161078744,-0.00960664217172848,0.039622607431328165,-0.003495904212867913,-0.00366455579735657,-0.012091858120993493,-0.015915750604920616,-0.002003711586101531,-0.001998116425676244,0.0003698820961722049,-0.0036301521738681688,-0.005494987928624653,-0.0026925016514087476,0.032618972067025284,-0.0018819782917944394,-0.0033968095493236206,-0.003651045049470838,-0.009961979997537469,-0.0035892160784948145,-0.004336313980800242
RF,1,1715,-0.014460361581727739,-0.018386776875944408,-0.007270474262234075,0.023926699398956544,-0.0076218062556819175,-0.0036931813667746382,-0.0017382258674763307,0.0019579460032639415,2.222950785011335e-05,-0.0007881911935390917,-0.005645465439189365,0.0025982840841263055,-0.007989811002659622,-0.007601212518271723,-0.06594367926192773,-0.000561509308413406,-0.009302836282207067,-0.0015986170861026494,-0.012550366650051216,0.0007240560081953618,-0.012561832875373966
RF,1,1719,0.09400379658082372,0.04676222017254077,0.0459104952512007,0.0490578799836797,0.004393695529592421,0.011341737809571128,0.012411374308070435,0.005366311591407964,0.05117943440001738,0.010574952852844035,0.016252958990372834,0.002075933234483358,0.022076719728905233,0.018469723256454244,0.029912071954757806,-0.00010164213879477302,0.025262784193366486,0.04076342145100085,0.015419106735734829,-0.003929103469636459,0.043535276099729854
RF,1,1720,0.02788324985355814,-0.01819058759978276,-0.027308070411364724,0.02041691540623873,-0.00731903662519926,-0.004699696776125961,-0.009885195826648784,-0.008599967619262827,0.016894123074076645,-0.00048486710290745805,0.0011341971227308535,-0.0021131732888335364,1.455555533311781e-05,0.0008019256764401916,0.017747484528605497,0.00038684904878891755,0.004374955106833341,0.003457945705534655,0.0020981088464370147,-0.023704892000286294,0.0031686062341415777
RF,1,1723,0.05844351790865687,-0.011938364445005617,-0.008975597183068089,-0.07156275985526975,-0.0024483456355909538,-0.004471295037486129,-0.004355193065531466,-0.002883872051965852,0.017149841935520483,-0.005587572451792653,0.010892509198181983,-0.010031653038535069,0.011531145121427642,0.005621815957282763,0.020875580322498023,-0.0017984666118388759,-0.01353421365835402,0.003668711565009346,-0.009138031918289258,-0.003292806629205529,-0.0030577454271414695
RF,1,1733,0.018291186227275488,-0.009390423306617207,-0.0049061951471503565,0.040301369191611515,0.003569082965213113,-0.003088774601294233,-0.019862125810335557,-0.011424833279571374,0.009127883889785408,-0.003303790859552862,0.0008071369126267314,-0.006721725467604074,0.007539376718597453,-0.0014479711957432074,0.01582280406307646,-8.887162262851688e-05,0.015612606555373531,-0.004397771264674475,-0.005943419181113825,0.0012157756702981715,0.007761465339792721
RF,1,1736,0.011855956228463355,-0.026897068303556183,0.025096514439940733,0.0023372668881137316,0.012573636679491927,0.001339050728121265,0.013047023671311138,0.015326097775612908,-0.006243015984072855,0.002361078249731605,7.995682161507034e-05,0.007334927253199908,0.004396367665083573,-0.0022937374415295153,-0.013661234081366533,0.00023004646094534564,-0.002686001906471631,-0.008316939018868368,0.010290999169321448,0.0027318575309639927,0.016692833358092542
RF,1,1738,0.07908945400249408,0.023625235448005242,0.014600911735772968,0.04103742568494937,-0.0002989994548043029,-0.0004979253369748449,0.009915930398175874,0.0045824068154715295,0.016745747190728365,0.005302066108357053,0.007144144119817924,-0.000796723291112329,0.015498801987321257,0.009979688677170202,0.0212306574741838,0.0038134880733946375,0.012180670204775196,0.006772870283594728,0.013455999248707542,-0.003870271878737128,0.03508043650946007
RF,1,1743,-0.0462507397784492,0.007464164501721768,-0.0047404652419868396,-0.03467045264040962,-0.006313991209993901,-0.0006503174346312334,0.000726119182671141,0.0007606407097847523,-0.011560705204245778,-0.0048690594350915715,-0.0031534019505301105,-0.003742425594985548,-0.007449463234289197,-0.002042986867049308,-0.004160530958162098,-0.0018982520909617052,-0.005395779948722179,-0.012266053872119187,-0.014198465340454049,0.005567610060348329,-0.0022199999824380257
RF,1,1747,0.04943171755691992,-0.013845100251523945,-0.012655856144629638,0.04244063014781403,0.0045934697312209494,0.005803635094889046,-0.0018681354979236176,-0.0032149553455334966,0.011468545973394981,-0.003129439207426401,0.011042416966877227,-0.005936017344036486,0.00021352399564307235,0.0030884660399865993,0.03193906632624774,-0.0008209411582151915,0.008432822640695576,0.0034722771215393777,0.004989703207068601,0.0035628447521048657,0.004693404391476292
RF,1,1757,0.10264214962494847,0.02968708112303858,0.016672742157898598,0.04852112221058604,0.007699507853151531,0.007341205017732193,0.014910744896512824,0.003109235358454896,0.024988903983911542,0.00946869673739002,0.014887656282742938,0.002310478881800435,0.021339123289080532,0.023298797393729274,0.0200089649031257,0.0005999810171391573,0.02087827127335231,0.010923428036665257,0.015915300255855698,-0.0015450386330351762,0.03063683122967717
RF,1,1758,-0.048750576494689425,0.0006120733007335844,-0.005376687189909717,-0.05471685778841106,-0.0072931426083165,9.179245607299436e-05,0.008606796453609889,0.003894937173873245,0.0020566024388760694,0.006759783102769177,-0.007789222969334304,-0.0006284377554563037,-0.0004460476482999809,-0.024172766651040546,-0.025889230230829837,-0.0014042180740284494,-0.007288959084102657,-0.012829127640055872,0.0036722322206853165,-0.0024500872725224097,0.006304508203720047
RF,1,1759,0.06502321800568538,0.017759006697655764,0.05226443159319416,0.03421969122304148,-0.0030280756203234917,0.001122108093143339,0.004493962096215114,-0.0008709043894404544,0.02928540717891053,0.009019686873706405,0.010120931159011234,-0.0017989664066485034,0.007027782323831815,0.009332707026971435,0.02021532191000702,-0.00010168658561099164,-0.016188772160834048,0.021684323770732022,0.007231013973658662,-0.0098876012851062,0.02778830113540806
RF,1,1777,0.015402029087236145,-0.015037934463486238,0.01527933299194629,0.012772291548691613,0.0007520314901887559,-0.00043680310868069225,0.012279796303929516,0.0002925668548627414,-0.0011191699399577715,0.020533393853364713,-0.0025212930549608358,0.009849861237946414,-0.009592504509795105,-0.0030793084396322002,0.0024434265709747647,4.735860715754825e-05,-0.008586814457462424,0.003302444717570836,-0.011786900353979491,-0.012022091075543813,-0.0026749224563297957
RF,1,1780,0.017133492380127676,-0.007893447489756227,0.005708104820312769,0.04601358577897969,-0.00017584422371399455,-0.005380655461142397,0.0020512567837991467,0.00813291766949476,0.008551799329884915,-0.003685019526179474,-0.004600615925238998,-0.0011270141124214207,-0.0024937944264846125,0.0056085603282130594,0.012313893344412321,0.0025933256748575675,-0.0032287546505119736,-0.0013823058672574008,-0.014376403882695286,-0.0041186167312065435,0.0032514333370448865
XGB,1,23,-0.34556910395622253,-0.008045884780585766,-0.0643865242600441,-0.3780968487262726,0.0003609473642427474,0.00013678037794306874,-0.005249022506177425,-0.023299092426896095,0.0029137919191271067,-0.0028795914258807898,0.001031169667840004,-0.0004338188446126878,0.008842377923429012,-0.0031960345804691315,-0.012692184187471867,-0.00014680225285701454,-0.007130531128495932,-0.006667507346719503,-0.042007651180028915,0.0008856859058141708,-0.004430803935974836
XGB,1,29,-0.33240580558776855,0.01762804202735424,-0.06317409873008728,-0.24609710276126862,0.0013442672789096832,0.0009615367162041366,0.003848078427836299,0.07552141696214676,-0.0016243006102740765,0.011808748356997967,0.001031169667840004,0.003959277644753456,0.008842377923429012,-0.0027156646829098463,-0.059204187244176865,-0.00014680225285701454,0.00649292953312397,-0.008744434453547001,0.0996086448431015,0.0008856859058141708,-0.004046283196657896
XGB,1,30,-0.25753864645957947,-2.8851325623691082e-05,-0.06539370119571686,-0.22879935801029205,-0.0007848620880395174,-0.0006083698244765401,0.00136606115847826,-0.0033296733163297176,0.0033104754984378815,-0.001172563643194735,-0.0005510702030733228,7.693706720601767e-05,0.007716888561844826,-0.004020120017230511,0.08940327912569046,-0.00012854933447670192,-0.0023830803111195564,-0.0054341028444468975,-0.012145081534981728,0.0010887790704146028,-0.004339674022048712
XGB,1,32,-0.4034408926963806,-0.039561983197927475,0.02015647292137146,0.03951485827565193,-0.0007848620880395174,-0.0006083698244765401,-0.01673862524330616,-0.012098509818315506,0.003859969787299633,-0.0039098020642995834,-0.0005510702030733228,-0.0012569134123623371,0.007716888561844826,-0.0016222872072830796,0.10272318869829178,-0.002538369968533516,-0.0021242971997708082,0.002111070789396763,-0.01159925851970911,0.0010887790704146028,0.0011463349219411612
XGB,1,44,-0.303456574678421,-0.048823025077581406,-0.08436016738414764,0.013458323664963245,-0.002992328954860568,-0.0006083698244765401,0.003771077608689666,-0.03513111546635628,-0.013511985540390015,-0.0022567380219697952,-0.0005510702030733228,-0.003378377528861165,0.008005516603589058,-0.003473257878795266,-0.08133424073457718,0.0023408320266753435,-0.007893175818026066,-0.010014113038778305,-0.023857634514570236,0.0008856859058141708,0.002480410970747471
XGB,1,49,0.7684339284896851,0.015376384370028973,0.0664939284324646,0.14518645405769348,-0.0003776832309085876,-0.0006083698244765401,0.004992445930838585,-0.05855027958750725,-0.006135452073067427,-0.0011592931114137173,-0.0005510702030733228,-0.0006789020844735205,-0.0052668009884655476,-0.008133655413985252,0.03894982486963272,-0.0004192441701889038,0.002443659817799926,0.0013755843974649906,-0.0064187562093138695,-0.007860012352466583,0.01820824109017849
XGB,1,51,-0.44974958896636963,-0.016034893691539764,0.055450838059186935,-0.00513461884111166,-0.002992328954860568,-0.0006083698244765401,0.00026768766110762954,-0.031701765954494476,-0.0030549843795597553,0.0011101842392235994,-0.0005510702030733228,-0.003378377528861165,0.005301582161337137,-0.0023994739167392254,-0.08869517594575882,-0.002538369968533516,-0.007138949818909168,-0.005236566998064518,-0.02289942465722561,-0.0009957840666174889,0.016858335584402084
XGB,1,59,-0.10165750235319138,-0.025513462722301483,-0.09915667027235031,-0.41938140988349915,-0.00035999450483359396,-0.0006083698244765401,-0.0006963397609069943,-0.01623520813882351,7.170861499616876e-05,-0.0015345996944233775,-0.0005510702030733228,-0.0010381473693996668,0.007353618741035461,-0.00535159558057785,0.07356087118387222,-0.0004284040769562125,-0.0006642985390499234,-0.00206256122328341,-0.03433067351579666,0.0010887790704146028,-0.0072380295023322105
XGB,1,65,-0.3751296401023865,0.017987670376896858,-0.06317409873008728,-0.3675355613231659,0.0013442672789096832,0.0009615367162041366,-0.011493227444589138,-0.02590959332883358,-0.012861066497862339,-0.0009977101581171155,0.001031169667840004,-0.0004338188446126878,0.008842377923429012,-0.0031960345804691315,-0.046325135976076126,-0.00014680225285701454,0.007750233635306358,-0.0038008878473192453,-0.0028441878966987133,0.0008856859058141708,-0.004279763903468847
XGB,1,67,0.7515308260917664,0.02501719258725643,0.08986936509609222,0.11870145052671432,-0.0003341419214848429,-0.0006083698244765401,0.004143577069044113,0.003833540016785264,0.015758708119392395,0.0015955809503793716,-0.0005510702030733228,-0.0006789020844735205,-0.006616333499550819,-0.0014413309982046485,0.037493474781513214,-0.0004192441701889038,0.002418310847133398,0.01876276358962059,-0.006718689575791359,-0.000639207661151886,0.029501060023903847
XGB,1,69,-0.3263230621814728,-0.09510951489210129,-0.06895647197961807,-0.23214951157569885,-0.0007848620880395174,-0.0006083698244765401,0.0016375444829463959,-0.0033320216462016106,0.0029137919191271067,-0.001172563643194735,-0.0005510702030733228,0.0005518668913282454,0.008005516603589058,-0.004020120017230511,-0.014216898940503597,-0.00012854933447670192,-0.005963596981018782,-0.0049822102300822735,-0.01523745246231556,0.0008856859058141708,-0.03750171139836311
XGB,1,70,0.5386562347412109,-0.02702309936285019,-0.22518646717071533,0.02902710996568203,-0.0003776832309085876,-0.0006083698244765401,-0.0016116315964609385,-0.033182770013809204,-0.0023453987669199705,-0.0011126331519335508,-0.0005510702030733228,-0.0006789020844735205,-0.007893173024058342,-0.015866558998823166,0.01737075112760067,-0.0004192441701889038,0.0030201575718820095,0.0038749303203076124,-0.0064187562093138695,-0.006629185751080513,-0.007451147306710482
XGB,1,71,-0.43143928050994873,-0.08292867243289948,-0.011793022975325584,-0.29138296842575073,0.0013442672789096832,0.0009615367162041366,0.004251610953360796,0.06488243490457535,-0.016127465292811394,0.0010096534388139844,0.001031169667840004,0.0009735158528201282,0.008842377923429012,-0.0021041017025709152,-0.036438945680856705,-0.00015998021990526468,0.006822365336120129,-0.0015214589657261968,0.04015929251909256,0.0008856859058141708,-0.0003419081913307309
XGB,1,73,-0.017558729276061058,-0.023568198084831238,0.020345188677310944,-0.3063946068286896,-0.00035999450483359396,-0.0006083698244765401,-0.03727134317159653,-0.01916888728737831,0.003220451297238469,0.006898442283272743,-0.0005510702030733228,-0.0006628924747928977,0.0012257529888302088,-0.0034242148976773024,0.053907640278339386,-8.120537677314132e-05,-0.00014678348088636994,0.0005226476350799203,-0.011041155084967613,-0.0013506936375051737,0.004389134235680103
XGB,1,76,-0.01279000286012888,-0.02907857671380043,-0.1291295289993286,0.035583775490522385,-0.00035999450483359396,-0.0006083698244765401,-0.016007808968424797,-0.013332515954971313,0.004162783734500408,-0.00270370626822114,-0.0005510702030733228,-0.0006789020844735205,-0.0012343603884801269,-0.006616464350372553,0.06083856150507927,-8.120537677314132e-05,-0.0007639243849553168,0.003907260950654745,-0.010552571155130863,-0.0013506936375051737,-0.0069655259139835835
